Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
Ethiopia,2008,Developing,59.8,289.0,177,1.13,38.55783268,52.0,3511,0.149,270,63.0,4.28,54.0,2.4,32.53825543,83.18489199999999,11.2,1.9,0.378,7.6
Ethiopia,2007,Developing,58.5,39.0,186,1.06,30.46451811,47.0,1446,0.145,286,61.0,4.69,5.0,2.8,24.3326822,81.49,11.3,11.0,0.362,7.1
Ethiopia,2006,Developing,57.2,328.0,196,1.22,22.18952246,,1451,0.142,304,59.0,4.47,46.0,3.3,19.3794956,78.85689,11.4,11.1,0.346,6.6
Ethiopia,2005,Developing,56.0,343.0,206,0.99,18.03753133,,357,0.138,323,56.0,4.2,44.0,3.7,16.16266248,76.72783000000001,11.5,11.2,0.325,5.8
Ethiopia,2004,Developing,55.0,354.0,217,0.86,1.506962482,,73,0.135,342,54.0,4.23,4.0,4.1,13.576238580000002,74.62445000000001,11.5,11.3,0.31,5.4
Ethiopia,2003,Developing,54.0,363.0,228,0.79,10.97201912,,228,0.132,360,55.0,4.64,37.0,4.4,11.88734466,72.545144,11.6,11.5,0.306,5.2
Ethiopia,2002,Developing,53.2,369.0,237,0.8,10.82452594,,3332,0.129,377,55.0,4.73,35.0,4.6,11.13634356,74.97192000000001,11.7,11.6,0.298,4.9
Ethiopia,2001,Developing,52.5,372.0,246,0.85,1.186227577,,2366,0.126,392,55.0,4.26,32.0,4.9,12.1789279,68.492257,11.8,11.7,0.283,4.3
Ethiopia,2000,Developing,51.2,391.0,253,0.88,11.59481766,,1660,0.123,404,55.0,4.36,3.0,5.0,12.3876257,66.537331,11.9,11.8,0.0,3.9
Fiji,2015,Developing,69.9,188.0,0,,0.0,99.0,0,0.627,0,99.0,,99.0,0.1,4.921896289999999,8.92149,4.0,3.7,0.734,15.3
Fiji,2014,Developing,69.7,19.0,0,0.01,50.539484,99.0,0,0.619,0,99.0,4.49,99.0,0.1,5.463728,8.858600000000001,4.0,3.7,0.727,15.2
Fiji,2013,Developing,69.6,192.0,0,0.01,460.6487805,99.0,0,0.611,0,99.0,4.26,99.0,0.1,4.76368956,8.79715,4.0,3.7,0.719,15.0
Fiji,2012,Developing,69.4,195.0,0,0.01,431.4854874,99.0,0,0.6200000000000001,0,99.0,4.16,99.0,0.1,4.546738540000001,8.73596,4.0,3.7,0.714,14.9
Fiji,2011,Developing,69.2,197.0,0,0.01,401.7931045,99.0,0,0.595,0,99.0,4.6,99.0,0.1,4.353121392,8.678600000000001,4.0,3.7,0.709,14.7
Fiji,2010,Developing,69.1,2.0,0,2.25,62.08343533,99.0,0,0.5870000000000001,0,99.0,4.23,99.0,0.1,3.651966784,8.5995,4.0,3.7,0.706,14.6
Fiji,2009,Developing,68.9,23.0,0,2.31,60.65068446,99.0,1,0.58,0,99.0,4.26,99.0,0.1,3.36948247,8.519670000000001,4.0,3.7,0.704,14.5
Fiji,2008,Developing,68.7,26.0,0,1.95,81.04656111,99.0,0,0.573,0,99.0,3.68,99.0,0.1,4.177657789,8.4334,4.0,3.7,0.7,14.3
Fiji,2007,Developing,68.6,29.0,0,2.09,5.889526221,99.0,0,0.5660000000000001,0,99.0,3.74,99.0,0.1,4.7882327,8.348120000000002,4.1,3.8,0.698,14.2
Fiji,2006,Developing,68.5,211.0,0,2.06,52.1241634,99.0,136,0.559,0,98.0,3.84,98.0,0.1,3.749939813,8.27411,4.1,3.8,0.695,14.0
Fiji,2005,Developing,68.3,214.0,0,2.02,64.39203443,99.0,0,0.551,0,97.0,3.61,96.0,0.1,3.65863832,8.21817,4.1,3.8,0.699,13.9
Fiji,2004,Developing,68.1,218.0,0,1.63,43.99452464,99.0,37,0.542,0,96.0,3.61,95.0,0.1,3.332918533,8.18354,4.2,3.9,0.691,13.4
Fiji,2003,Developing,68.0,22.0,0,1.76,253.8196705,99.0,305,0.532,0,95.0,3.35,94.0,0.1,2.835973972,8.16628,4.2,3.9,0.689,13.3
Fiji,2002,Developing,67.9,22.0,0,1.85,206.071686,99.0,304,0.522,0,94.0,3.48,93.0,0.1,2.25955796,8.15691,4.2,3.9,0.687,13.3
Fiji,2001,Developing,67.8,221.0,0,1.93,20.7119129,98.0,17,0.512,0,92.0,3.28,91.0,0.1,2.38891729,8.142180000000002,4.3,4.0,0.683,13.2
Fiji,2000,Developing,67.7,221.0,0,2.05,31.25834616,98.0,0,0.52,0,91.0,3.87,9.0,0.1,2.7613380000000003,8.11223,4.3,4.0,0.681,13.1
Finland,2015,Developing,81.1,76.0,0,,0.0,,2,0.621,0,97.0,,97.0,0.1,42.4539744,54.79531000000001,0.9,0.8,0.893,17.0
Finland,2014,Developing,89.0,78.0,0,8.8,6164.455402,,0,0.617,0,98.0,9.68,98.0,0.1,49.91461864,54.615120000000005,0.9,0.8,0.89,17.0
Finland,2013,Developing,87.0,79.0,0,8.97,6115.496624,,2,0.614,0,98.0,9.55,98.0,0.1,49.6387713,54.38972,0.9,0.8,0.887,17.0
Finland,2012,Developing,84.0,82.0,0,9.24,5889.012536,,0,0.61,0,99.0,9.3,99.0,0.1,47.41555987,54.13971,0.9,0.8,0.884,17.0
Finland,2011,Developing,83.0,86.0,0,9.81,71.01620838,,27,0.66,0,99.0,9.1,99.0,0.1,57.972415000000005,53.882720000000006,0.9,0.8,0.878,16.9
Finland,2010,Developing,79.9,89.0,0,9.72,591.6691405,,5,0.6200000000000001,0,99.0,9.5,99.0,0.1,46.2241516,53.63352,0.9,0.8,0.874,16.8
Finland,2009,Developing,79.7,91.0,0,9.96,579.7384368,,2,0.598,0,99.0,9.2,99.0,0.1,47.1715571,53.38871,0.9,0.8,0.878,17.0
Finland,2008,Developing,79.6,94.0,0,10.26,678.88112,,5,0.594,0,97.0,8.35,99.0,0.1,53.4131487,53.13399,0.9,0.8,0.876,17.1
Finland,2007,Developing,79.3,96.0,0,10.45,6147.1323,,0,0.59,0,97.0,8.9,99.0,0.1,48.2885491,52.8872,0.9,0.8,0.873,17.2
Finland,2006,Developing,79.2,96.0,0,10.15,524.7775227,,0,0.5860000000000001,0,97.0,8.38,97.0,0.1,41.1267651,52.66268,0.9,0.8,0.869,17.2
Finland,2005,Developing,78.9,11.0,0,9.95,4816.589613,,1,0.5810000000000001,0,97.0,8.43,97.0,0.1,38.96917163,52.4696,0.9,0.8,0.864,17.1
Finland,2004,Developing,78.7,12.0,0,9.89,4508.806185,,0,0.5760000000000001,0,96.0,8.21,98.0,0.1,37.63611173,52.28172000000001,0.9,0.8,0.869,18.3
Finland,2003,Developing,78.4,98.0,0,9.31,3869.026302,,0,0.5710000000000001,0,96.0,8.15,98.0,0.1,32.8161688,52.1314,0.9,0.8,0.866,18.1
Finland,2002,Developing,78.1,98.0,0,9.25,3099.357319,,0,0.5660000000000001,0,95.0,7.81,98.0,0.1,26.8342625,52.598,0.9,0.8,0.863,18.0
Finland,2001,Developing,78.0,1.0,0,8.94,2775.33544,,1,0.561,0,95.0,7.43,98.0,0.1,24.91324452,51.888,0.9,0.8,0.856,17.7
Finland,2000,Developing,77.5,15.0,0,8.59,397.7533689,,0,0.555,0,96.0,7.22,99.0,0.1,24.2532542,51.7629,0.9,0.9,0.847,17.3
France,2015,Developing,82.4,78.0,2,,0.0,86.0,157,0.625,3,98.0,,98.0,0.1,36.5267711,66.62468000000001,0.7,0.6,0.894,16.3
France,2014,Developing,82.2,79.0,3,11.5,6739.677606,83.0,267,0.62,3,98.0,11.54,98.0,0.1,42.95524287,66.331957,0.6,0.6,0.89,16.2
France,2013,Developing,82.0,81.0,3,11.1,6646.953935,74.0,272,0.616,3,99.0,11.56,99.0,0.1,42.5541225,65.99857,0.6,0.6,0.887,16.2
France,2012,Developing,81.5,83.0,3,11.5,751.3793553,78.0,0,0.611,3,99.0,11.44,99.0,0.1,48.382444,65.65979,0.6,0.6,0.885,16.1
France,2011,Developing,81.7,83.0,3,11.8,683.9190568,74.0,14949,0.66,3,99.0,11.33,99.0,0.1,43.81288,65.342776,0.6,0.6,0.882,16.1
France,2010,Developing,81.3,86.0,3,11.7,72.8001211,65.0,5048,0.61,3,99.0,11.2,99.0,0.1,47.334279,65.27512,0.6,0.6,0.879,16.0
France,2009,Developing,81.1,88.0,3,11.8,6415.35735,51.0,1541,0.596,3,98.0,11.28,98.0,0.1,41.63113141,64.7744,0.6,0.6,0.879,16.0
France,2008,Developing,89.0,88.0,3,11.9,7002.785925,47.0,604,0.5910000000000001,3,98.0,1.57,98.0,0.1,45.4136571,64.37499000000001,0.6,0.6,0.877,16.1
France,2007,Developing,89.0,89.0,3,12.2,64.73714894,42.0,39,0.5860000000000001,3,99.0,1.45,98.0,0.1,41.65839700000001,64.16229,0.6,0.6,0.873,16.1
France,2006,Developing,86.0,92.0,3,12.4,5689.991931,39.0,40,0.58,4,99.0,1.53,99.0,0.1,36.5445853,63.621376,0.6,0.6,0.87,16.1
France,2005,Developing,81.0,93.0,3,12.2,5451.701225,35.0,36,0.5750000000000001,4,98.0,1.6,98.0,0.1,34.87972633,63.179356,0.6,0.6,0.86,15.5
France,2004,Developing,82.0,94.0,3,13.18,5291.234786,35.0,4448,0.5700000000000001,4,99.0,1.53,98.0,0.1,33.87474255,62.74897000000001,0.6,0.6,0.857,15.5
France,2003,Developing,79.3,99.0,3,13.49,4572.441963,28.0,0,0.564,4,96.0,1.43,97.0,0.1,29.69118158,62.244884,0.6,0.6,0.852,15.4
France,2002,Developing,79.2,11.0,3,13.78,3779.655273,29.0,5185,0.5579999999999999,4,97.0,1.22,97.0,0.1,24.2752426,61.85267,0.7,0.6,0.851,15.5
France,2001,Developing,79.0,13.0,3,13.89,3451.185079,28.0,0,0.552,4,98.0,9.89,97.0,0.1,22.52731775,61.357431,0.7,0.6,0.849,15.6
France,2000,Developing,78.8,13.0,3,13.63,3410.284431,26.0,10000,0.546,4,98.0,9.77,97.0,0.1,22.46564184,69.12498000000001,0.7,0.6,0.844,15.7
Gabon,2015,Developing,66.0,229.0,2,,0.0,8.0,27,0.363,3,79.0,,8.0,2.7,73.88984144,19.317500000000003,6.1,5.9,0.694,12.6
Gabon,2014,Developing,65.5,237.0,2,0.01,715.2816939,7.0,33,0.358,3,68.0,3.44,7.0,2.8,96.92163874,18.75713,6.1,6.0,0.687,12.6
Gabon,2013,Developing,64.6,255.0,2,8.86,154.8758879,79.0,122,0.352,3,77.0,3.98,79.0,3.7,96.79742995,18.17271,6.2,6.1,0.678,12.5
Gabon,2012,Developing,63.5,276.0,2,8.3,805.3925284,82.0,2,0.346,3,8.0,3.13,82.0,4.9,97.7418117,17.568170000000002,6.3,6.2,0.669,12.5
Gabon,2011,Developing,62.8,289.0,2,8.9,133.5223672,75.0,2,0.341,3,75.0,3.12,75.0,6.0,17.162258,16.9711,6.4,6.3,0.664,12.5
Gabon,2010,Developing,62.3,294.0,2,8.85,145.318282,67.0,1,0.335,3,68.0,3.41,67.0,7.0,87.54113376,16.421,6.5,6.4,0.66,12.5
Gabon,2009,Developing,61.7,31.0,2,8.64,52.31086276,79.0,0,0.33,3,74.0,3.43,76.0,8.0,76.366223,15.867540000000002,6.7,6.5,0.652,12.4
Gabon,2008,Developing,61.6,298.0,2,8.75,11.05422474,82.0,3,0.324,3,81.0,2.54,82.0,8.9,19.42746,15.364110000000002,6.8,6.6,0.651,12.4
Gabon,2007,Developing,61.6,291.0,2,9.02,545.4389573,75.0,0,0.319,3,78.0,2.86,81.0,10.0,83.5281711,14.89193,6.9,6.8,0.645,12.4
Gabon,2006,Developing,61.4,288.0,2,8.01,40.53719812,52.0,90,0.314,3,44.0,2.88,45.0,10.7,72.7777345,14.448440000000002,7.1,6.9,0.646,12.4
Gabon,2005,Developing,65.0,37.0,2,7.72,353.2438029,28.0,0,0.38,3,44.0,2.76,45.0,10.9,67.41293947999999,14.312600000000002,7.2,7.1,0.64,12.4
Gabon,2004,Developing,59.7,322.0,2,8.13,443.4750634,,63,0.33,3,44.0,3.26,45.0,11.1,56.855777360000005,13.6425,7.4,7.2,0.64,12.3
Gabon,2003,Developing,59.7,32.0,2,6.47,352.232365,,0,0.298,3,44.0,3.48,45.0,11.0,48.9211618,13.28146,7.5,7.4,0.638,12.3
Gabon,2002,Developing,59.7,315.0,2,8.34,22.69039905,,110,0.292,3,44.0,3.22,45.0,10.7,41.255271,12.9449,7.7,7.5,0.636,12.3
Gabon,2001,Developing,59.8,37.0,2,9.29,183.6980778,,5129,0.287,3,44.0,3.23,45.0,10.1,39.7614887,12.62259,7.8,7.7,0.633,12.3
Gabon,2000,Developing,61.0,296.0,2,8.87,218.1727473,,15,0.281,3,44.0,2.89,45.0,9.5,41.1646693,12.31122,8.0,7.8,0.637,12.2
Gambia,2015,Developing,61.1,262.0,3,,0.0,97.0,71,0.273,5,96.0,,97.0,1.7,,,7.3,7.2,0.45,8.9
Gambia,2014,Developing,68.0,266.0,3,0.01,0.0,96.0,1,0.267,5,97.0,7.34,96.0,1.7,,,7.5,7.3,0.449,8.9
Gambia,2013,Developing,66.0,266.0,3,0.01,0.0,97.0,0,0.26,5,96.0,6.49,97.0,1.6,,,7.6,7.5,0.445,8.9
Gambia,2012,Developing,62.0,269.0,3,0.01,0.0,98.0,0,0.254,5,98.0,6.12,98.0,1.4,,,7.8,7.7,0.44,8.8
Gambia,2011,Developing,59.8,277.0,3,3.41,0.0,96.0,0,0.248,5,95.0,6.24,96.0,1.8,,,8.0,7.9,0.441,8.7
Gambia,2010,Developing,59.3,284.0,3,3.48,0.0,97.0,2,0.241,6,97.0,5.75,97.0,2.1,,,8.2,8.1,0.439,8.8
Gambia,2009,Developing,59.0,286.0,3,2.99,0.0,97.0,0,0.235,6,97.0,5.85,98.0,2.7,,,8.4,8.3,0.434,8.9
Gambia,2008,Developing,58.7,287.0,3,2.79,0.0,98.0,0,0.228,6,96.0,5.95,96.0,3.0,,,8.6,8.5,0.426,8.6
Gambia,2007,Developing,58.5,288.0,3,2.64,0.0,97.0,0,0.222,6,94.0,5.76,95.0,3.1,,,8.8,8.7,0.42,8.4
Gambia,2006,Developing,58.2,288.0,3,2.93,0.0,95.0,0,0.215,6,94.0,5.52,95.0,3.0,,,9.0,8.9,0.415,8.1
Gambia,2005,Developing,57.7,294.0,3,2.26,0.0,95.0,0,0.29,6,94.0,4.97,95.0,3.0,,,9.2,9.1,0.412,7.8
Gambia,2004,Developing,57.3,296.0,3,2.51,0.0,95.0,0,0.2299999999999999,6,88.0,4.35,87.0,2.9,,,9.4,9.3,0.404,7.6
Gambia,2003,Developing,57.0,297.0,3,2.47,0.0,94.0,119,0.197,6,87.0,4.22,87.0,2.7,,,9.6,9.6,0.395,7.3
Gambia,2002,Developing,56.6,298.0,3,2.08,0.0,92.0,32,0.191,6,86.0,3.75,87.0,2.5,,,9.8,9.8,0.392,7.0
Gambia,2001,Developing,56.3,3.0,3,2.25,0.0,91.0,99,0.185,6,85.0,3.71,87.0,2.3,,,1.0,1.0,0.384,6.8
Gambia,2000,Developing,55.9,33.0,3,2.18,0.0,91.0,336,0.18,6,84.0,3.61,8.0,2.0,,,1.2,1.2,0.377,6.5
Georgia,2015,Developing,74.4,129.0,1,,0.0,94.0,431,0.562,1,91.0,,94.0,0.1,37.6464912,37.171,2.7,2.8,0.768,13.9
Georgia,2014,Developing,74.5,125.0,1,6.13,221.482875,91.0,3188,0.5529999999999999,1,91.0,7.42,91.0,0.1,44.296575,37.27,2.7,2.8,0.759,13.5
Georgia,2013,Developing,74.5,128.0,1,5.91,180.3787034,96.0,7872,0.544,1,94.0,7.25,93.0,0.1,42.74376857,37.76,2.7,2.8,0.755,13.5
Georgia,2012,Developing,74.2,13.0,1,7.71,158.2576025,92.0,31,0.536,1,93.0,8.57,92.0,0.1,41.42869175,38.25,2.6,2.8,0.749,13.4
Georgia,2011,Developing,73.9,127.0,1,8.14,198.94876,89.0,64,0.528,1,88.0,9.38,94.0,0.1,37.256322100000006,38.75,2.6,2.8,0.742,13.3
Georgia,2010,Developing,73.8,132.0,1,7.24,194.1732658,95.0,22,0.52,1,88.0,1.5,92.0,0.1,29.6447734,39.26,2.6,2.8,0.738,13.3
Georgia,2009,Developing,73.2,133.0,1,6.66,18.5314303,54.0,23,0.513,1,93.0,1.19,88.0,0.1,27.6588512,39.78,2.6,2.8,0.734,12.8
Georgia,2008,Developing,73.9,128.0,1,7.17,151.762567,89.0,56,0.55,1,9.0,8.99,92.0,0.1,31.749491,43.0,2.6,2.8,0.735,13.1
Georgia,2007,Developing,74.4,12.0,1,8.65,106.164686,94.0,44,0.499,1,88.0,8.17,98.0,0.1,24.9212878,48.2,2.7,2.9,0.722,12.5
Georgia,2006,Developing,73.9,126.0,1,6.18,110.1138286,84.0,334,0.492,1,89.0,8.39,88.0,0.1,18.7268416,41.36,2.7,2.9,0.714,12.6
Georgia,2005,Developing,73.9,128.0,1,4.7,9.444875415,79.0,1356,0.486,1,82.0,8.6,82.0,0.1,15.357521,41.900000000000006,2.8,2.9,0.703,12.2
Georgia,2004,Developing,72.3,134.0,1,3.74,7.132564768,64.0,6847,0.481,1,66.0,8.53,78.0,0.1,12.7367228,42.45,2.8,3.0,0.694,12.0
Georgia,2003,Developing,72.7,132.0,1,3.36,70.54185252,48.0,216,0.475,2,74.0,8.49,75.0,0.1,92.818227,43.1,2.9,3.0,0.684,11.8
Georgia,2002,Developing,71.7,142.0,2,2.72,60.55818291,51.0,199,0.47,2,89.0,8.72,84.0,0.1,77.93845935000002,43.57,2.9,3.0,0.677,11.8
Georgia,2001,Developing,73.0,121.0,2,2.76,57.10318825,61.0,35,0.465,2,83.0,7.82,87.0,0.1,73.3974142,43.864,3.0,3.1,0.673,11.7
Georgia,2000,Developing,71.8,129.0,2,3.28,47.81704183,55.0,50,0.46,2,81.0,6.94,8.0,0.1,69.1997711,44.183,3.1,3.1,0.0,11.4
Germany,2015,Developed,81.0,68.0,2,,0.0,88.0,2464,0.623,3,94.0,,95.0,0.1,41.17688158,81.686611,1.1,1.1,0.924,17.1
Germany,2014,Developed,89.0,69.0,2,11.03,941.7562909,88.0,443,0.619,3,94.0,11.3,95.0,0.1,47.9265288,89.825,1.1,1.1,0.92,17.0
Germany,2013,Developed,86.0,71.0,2,10.94,895.8779503,88.0,1771,0.614,3,94.0,11.16,95.0,0.1,46.5391143,86.4565,1.1,1.1,0.919,16.9
Germany,2012,Developed,86.0,71.0,2,11.18,839.91332,88.0,166,0.6900000000000001,3,94.0,1.99,95.0,0.1,44.6524891,84.25823000000001,1.1,1.1,0.916,16.9
Germany,2011,Developed,85.0,74.0,2,11.2,869.790735,88.0,1607,0.6400000000000001,3,94.0,1.93,95.0,0.1,46.8132796,82.74983,1.1,1.1,0.912,16.8
Germany,2010,Developed,81.0,76.0,2,11.2,7584.078579,88.0,780,0.599,3,94.0,11.25,95.0,0.1,41.78555691,81.77693000000001,1.1,1.1,0.907,16.7
Germany,2009,Developed,80.0,79.0,2,11.22,7641.270645,88.0,574,0.595,3,95.0,11.4,96.0,0.1,41.7327725,81.92370000000001,1.1,1.1,0.906,16.7
Germany,2008,Developed,79.9,8.0,2,11.36,8285.264655,87.0,917,0.59,3,95.0,1.39,96.0,0.1,45.69919832,82.11970000000001,1.1,1.1,0.903,16.6
Germany,2007,Developed,79.8,82.0,3,11.5,7777.556353,86.0,567,0.585,3,95.0,1.18,96.0,0.1,41.8148191,82.26637199999999,1.1,1.1,0.898,16.6
Germany,2006,Developed,79.6,84.0,3,11.76,6407.535954,87.0,2307,0.58,3,94.0,1.34,96.0,0.1,36.44787232,82.376451,1.1,1.1,0.892,16.5
Germany,2005,Developed,79.2,85.0,3,11.67,6012.92584,9.0,778,0.5760000000000001,3,95.0,1.52,96.0,0.1,34.696629200000004,82.469422,1.1,1.1,0.884,16.4
Germany,2004,Developed,79.1,86.0,3,11.83,5842.374765,88.0,121,0.5710000000000001,3,96.0,1.37,96.0,0.1,34.1659343,82.51626,1.1,1.1,0.877,16.4
Germany,2003,Developed,78.5,9.0,3,11.92,582.6157028,9.0,779,0.5660000000000001,4,96.0,1.62,97.0,0.1,33.5995215,82.534176,1.1,1.1,0.872,16.3
Germany,2002,Developed,78.4,91.0,3,12.25,437.1059663,87.0,4657,0.561,4,97.0,1.4,93.0,0.1,25.2516445,82.488495,1.2,1.1,0.867,16.3
Germany,2001,Developed,78.3,92.0,3,12.46,4057.637383,86.0,6024,0.556,4,96.0,1.15,93.0,0.1,23.68731689,82.349925,1.2,1.1,0.86,16.2
Germany,2000,Developed,78.0,95.0,3,12.91,4238.540035,84.0,0,0.551,4,94.0,1.1,9.0,0.1,23.7187467,82.21158000000001,1.2,1.2,0.855,16.2
Ghana,2015,Developing,62.4,249.0,37,,0.0,88.0,23,0.286,52,88.0,,88.0,0.7,13.6111395,27.582821,6.2,6.1,0.575,11.4
Ghana,2014,Developing,62.1,253.0,37,0.01,97.67794571,98.0,124,0.28,54,93.0,3.56,98.0,0.8,14.322279430000002,26.962563,6.4,6.3,0.576,11.7
Ghana,2013,Developing,61.9,254.0,38,0.01,28.66897829,9.0,319,0.273,55,91.0,4.63,9.0,0.9,18.14492297,26.346251,6.6,6.4,0.57,11.5
Ghana,2012,Developing,61.6,257.0,39,0.01,151.899429,92.0,1613,0.267,56,91.0,4.79,92.0,0.9,16.298222000000003,25.733490000000003,6.7,6.6,0.563,11.2
Ghana,2011,Developing,61.2,263.0,40,1.64,225.2219474,91.0,120,0.261,58,91.0,4.81,91.0,1.3,15.74978653,25.121796,6.9,6.8,0.554,10.9
Ghana,2010,Developing,69.0,267.0,40,1.69,195.9824626,94.0,641,0.255,59,94.0,5.33,94.0,1.9,13.126755700000002,24.51214,7.1,7.0,0.547,10.5
Ghana,2009,Developing,66.0,271.0,41,1.76,30.72290501,94.0,101,0.249,60,94.0,5.17,94.0,2.1,18.676538,23.93831,7.3,7.2,0.542,10.4
Ghana,2008,Developing,63.0,275.0,41,1.78,161.0106435,93.0,82,0.242,61,92.0,4.85,93.0,2.2,12.2441554,23.29864,7.5,7.4,0.53,9.8
Ghana,2007,Developing,59.9,28.0,41,1.25,3.181373629,94.0,6,0.236,61,94.0,5.3,94.0,2.6,19.686718,22.7212,7.7,7.6,0.519,9.1
Ghana,2006,Developing,59.4,288.0,41,1.7,129.0263364,84.0,420,0.23,62,84.0,4.64,84.0,2.9,92.29351677,22.113425,7.9,7.9,0.51,8.7
Ghana,2005,Developing,58.9,296.0,41,1.5,78.71123825,84.0,435,0.2239999999999999,62,85.0,4.51,84.0,3.1,49.817239400000005,21.5429,8.1,8.1,0.499,8.1
Ghana,2004,Developing,58.3,34.0,41,1.46,53.23775977,8.0,60,0.218,62,81.0,3.96,8.0,3.2,42.319363890000005,29.865360000000003,8.4,8.3,0.491,7.7
Ghana,2003,Developing,57.9,38.0,41,1.53,31.09435342,8.0,1939,0.212,63,8.0,3.12,8.0,3.4,37.328155370000005,24.467820000000003,8.6,8.5,0.489,7.9
Ghana,2002,Developing,57.6,31.0,42,1.6,3.336437969,8.0,12289,0.27,63,8.0,3.7,78.0,3.5,39.484473,19.924522,8.8,8.8,0.484,7.6
Ghana,2001,Developing,57.4,39.0,42,1.49,25.55981288,,13476,0.21,64,81.0,3.56,79.0,3.5,27.365966680000003,19.421650000000003,9.0,9.0,0.485,8.0
Ghana,2000,Developing,57.2,38.0,43,1.6,20.65432873,,23068,0.195,65,88.0,3.0,88.0,3.6,26.31124679,18.938762,9.2,9.2,0.48,7.7
Greece,2015,Developing,81.0,72.0,0,,0.0,96.0,1,0.665,0,99.0,,99.0,0.1,18.778991,18.2883,0.8,0.7,0.865,17.2
Greece,2014,Developing,88.0,73.0,0,7.53,2163.043414,96.0,1,0.66,0,99.0,8.8,99.0,0.1,21.6737817,18.92413,0.8,0.7,0.862,17.2
Greece,2013,Developing,86.0,74.0,0,7.46,2183.106986,98.0,3,0.654,0,99.0,9.26,99.0,0.1,21.8748195,19.65211,0.8,0.7,0.86,17.1
Greece,2012,Developing,84.0,76.0,0,8.2,2528.992935,98.0,3,0.649,0,99.0,9.24,99.0,0.1,22.24268193,11.4511,0.8,0.7,0.858,16.8
Greece,2011,Developing,85.0,76.0,0,8.02,3192.887363,95.0,40,0.643,0,99.0,9.77,99.0,0.1,25.91629353,11.14899,0.8,0.7,0.86,16.7
Greece,2010,Developing,83.0,76.0,0,9.0,3189.754439,95.0,149,0.637,0,99.0,9.18,99.0,0.1,26.91775898,11.121341,0.8,0.7,0.859,16.4
Greece,2009,Developing,80.0,78.0,0,9.08,372.6854142,95.0,2,0.631,0,99.0,9.76,99.0,0.1,29.71973,11.1717,0.8,0.7,0.857,16.2
Greece,2008,Developing,79.9,77.0,0,9.51,3682.88717,95.0,1,0.624,0,99.0,9.76,99.0,0.1,31.9972821,11.77841,0.8,0.7,0.853,15.9
Greece,2007,Developing,79.4,8.0,0,9.67,3632.243121,95.0,2,0.618,0,99.0,9.41,99.0,0.1,28.82732636,11.48473,0.8,0.7,0.855,16.4
Greece,2006,Developing,79.7,77.0,0,9.42,318.5806628,94.0,0,0.612,1,98.0,9.34,98.0,0.1,24.8115781,11.2362,0.8,0.7,0.85,16.3
Greece,2005,Developing,79.3,81.0,0,9.95,2785.139364,93.0,122,0.65,1,96.0,9.36,96.0,0.1,22.55173574,19.873140000000003,0.8,0.7,0.839,15.6
Greece,2004,Developing,79.2,81.0,0,9.56,287.6124519,92.0,1,0.599,1,95.0,8.3,95.0,0.1,21.955149,19.55141,0.8,0.8,0.83,15.3
Greece,2003,Developing,79.1,81.0,0,9.46,2124.921517,92.0,0,0.5920000000000001,1,93.0,8.61,94.0,0.1,18.47757841,19.287,0.8,0.8,0.823,15.2
Greece,2002,Developing,79.0,81.0,1,8.09,160.8897265,91.0,5,0.5860000000000001,1,92.0,8.72,92.0,0.1,14.1131339,19.222,0.8,0.8,0.811,14.6
Greece,2001,Developing,78.7,83.0,1,8.62,1403.022211,9.0,12,0.58,1,9.0,8.47,91.0,0.1,12.53817883,18.62132,0.9,0.8,0.801,14.2
Greece,2000,Developing,78.2,84.0,1,8.48,122.1823517,89.0,56,0.574,1,89.0,7.6,89.0,0.1,12.4295373,18.588,0.9,0.8,0.794,13.9
Grenada,2015,Developing,73.6,142.0,0,,0.0,92.0,0,0.484,0,99.0,,92.0,0.1,92.12192824,,3.8,3.8,0.751,15.8
Grenada,2014,Developing,73.5,143.0,0,8.42,789.2764615,97.0,0,0.474,0,81.0,6.1,97.0,0.1,85.69776997999999,,3.8,3.8,0.749,15.8
Grenada,2013,Developing,73.3,144.0,0,8.25,780.4459281,97.0,0,0.465,0,98.0,6.15,97.0,0.1,79.55615985,,3.8,3.8,0.746,15.8
Grenada,2012,Developing,73.1,146.0,0,8.07,865.9999782,97.0,0,0.456,0,98.0,6.36,97.0,0.1,75.831872,,3.8,3.8,0.744,15.8
Grenada,2011,Developing,72.9,15.0,0,7.84,11.56715633,94.0,0,0.447,0,95.0,6.35,95.0,0.1,74.148438,,3.8,3.8,0.741,15.8
Grenada,2010,Developing,72.6,154.0,0,7.91,145.8401998,97.0,0,0.439,0,94.0,6.41,97.0,0.1,73.65666659,,3.8,3.8,0.0,15.8
Grenada,2009,Developing,72.4,158.0,0,8.42,146.4384488,99.0,0,0.431,0,99.0,6.24,99.0,0.1,73.95881250000001,,3.8,3.8,0.0,15.6
Grenada,2008,Developing,72.1,162.0,0,8.92,754.9597129,99.0,0,0.424,0,99.0,5.76,99.0,0.1,79.46944346000001,,3.8,3.9,0.0,15.4
